#This file contains the count of Vaisala NLDN lightning strikes within a 0.1 degree grid cell for the specified day as defined by the UTC/GMT time zone.
#File written at Tue Oct 13 10:59:46 EDT 2020.
#ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20190902,-149.7,60.9,1
20190902,-152.7,61.1,3
20190902,-152.6,61.1,4
20190902,-152.5,61.1,4
20190902,-152.4,61.1,2
20190902,-152.3,61.1,16
20190902,-152.2,61.1,9
20190902,-152.4,61.2,2
20190902,-152.3,61.2,11
20190902,-152.2,61.2,16
20190902,-152.4,61.3,2
20190902,-152.3,61.3,3
20190902,-152.2,61.3,70
20190902,-152.1,61.3,24
20190902,-152,61.4,1
20190902,-152.1,61.4,2
20190902,-150.8,61.4,1
20190902,-152,61.6,1
20190903,-93,44.3,7
20190903,-93.9,44.3,1
20190903,-93.8,44.3,1
20190903,-93.7,44.3,5
20190903,-93.6,44.3,5
20190903,-93.5,44.3,12
20190903,-93.4,44.3,3
20190903,-93.3,44.3,7
20190903,-93.2,44.3,6
20190903,-93.1,44.3,5
20190903,-92.9,44.3,4
20190903,-92.8,44.3,3
20190903,-92.7,44.3,1
20190903,-94,44.4,1
20190903,-93,44.4,1
20190903,-94.1,44.4,1
20190903,-93.9,44.4,1
20190903,-93.8,44.4,4
20190903,-93.7,44.4,7
20190903,-93.6,44.4,3
20190903,-93.5,44.4,8
20190903,-93.4,44.4,4
20190903,-93.3,44.4,5
20190903,-93.2,44.4,4
20190903,-79.8,26.3,1
20190903,-79.8,26.4,1
20190903,-80.1,26.9,1
20190903,-77.3,38.3,2
20190903,-76.6,38.4,3
20190903,-77.9,38.5,2
20190903,-77.5,38.5,3
20190903,-77.9,38.6,4
20190903,-91.1,43.1,1
20190903,-91.2,43.2,1
20190903,-91.8,43.3,1
20190903,-91.5,43.3,1
20190903,-91.4,43.3,1
20190903,-91.8,43.4,1
20190903,-92,43.5,1
20190903,-92.1,43.5,1
20190903,-91.9,43.5,1
20190903,-91.8,43.5,1
20190903,-92,43.6,1
20190903,-92.1,43.6,1
20190903,-92.2,43.7,1
20190903,-88.1,41.2,1
20190903,-87.9,41.2,2
20190903,-87.8,41.2,1
20190903,-87.6,41.2,1
20190903,-87.5,41.2,3
20190903,-88,41.3,2
20190903,-88.7,41.3,4
20190903,-88.6,41.3,10
20190903,-88.5,41.3,1
20190903,-87.6,41.3,3
20190903,-88.8,41.4,7
20190903,-88.7,41.4,12
20190903,-87.7,41.4,1
20190903,-87.6,41.4,1
20190903,-88.9,41.5,1
20190903,-88.8,41.5,9
20190903,-88.7,41.5,12
20190903,-88.6,41.5,1
20190903,-88.5,41.5,2
20190903,-88.9,41.6,3
20190903,-88.8,41.6,13
20190903,-88.7,41.6,3
20190903,-88.6,41.6,5
20190903,-88.5,41.6,1
20190903,-82.7,41.6,2
20190903,-88.9,41.7,5
20190903,-88.8,41.7,8
20190903,-88.7,41.7,11
20190903,-88.6,41.7,2
20190903,-88.9,41.8,5
20190903,-88.3,41.8,1
20190903,-88.9,41.9,1
20190903,-88.8,41.9,3
20190903,-88.7,41.9,3
20190903,-88.6,41.9,1
20190903,-88.5,41.9,1
20190903,-88.8,42.1,1
20190903,-88.1,42.1,1
20190903,-88.3,42.2,1
20190903,-95.8,43.6,1
20190903,-95.7,43.6,1
20190903,-95.7,43.7,1
20190903,-93,44.1,5
20190903,-93.4,44.1,2
20190903,-93.2,44.1,3
20190903,-93.1,44.1,7
20190903,-92.9,44.1,4
20190903,-92.8,44.1,4
20190903,-92.7,44.1,3
20190903,-92.6,44.1,4
20190903,-92.5,44.1,1
20190903,-93,44.2,5
20190903,-93.6,44.2,1
20190903,-93.5,44.2,11
20190903,-93.4,44.2,11
20190903,-93.3,44.2,9
20190903,-93.2,44.2,6
20190903,-93.1,44.2,5
20190903,-92.9,44.2,5
20190903,-92.8,44.2,9
20190903,-92.7,44.2,9
20190903,-92.6,44.2,4
20190903,-92.5,44.2,4
20190903,-92.4,44.2,7
20190903,-93.5,45.6,2
20190903,-93.4,45.6,3
20190903,-93.3,45.6,3
20190903,-93.2,45.6,2
20190903,-93.1,45.6,2
20190903,-92.8,45.6,2
20190903,-92.7,45.6,1
20190903,-92.6,45.6,1
20190903,-94,45.7,1
20190903,-93,45.7,2
20190903,-93.8,45.7,1
20190903,-93.7,45.7,1
20190903,-93.6,45.7,1
20190903,-93.5,45.7,2
20190903,-92.9,45.7,1
20190903,-152.3,61.2,1
20190903,-95.2,29,1
20190903,-88,41,2
20190903,-87.9,41,2
20190903,-87.8,41,1
20190903,-87.2,41,1
20190903,-88.8,42,2
20190903,-94,45,8
20190903,-94.2,45,1
20190903,-93.9,45,3
20190903,-93.8,45,4
20190903,-93.7,45,7
20190903,-93.6,45,6
20190903,-93.5,45,1
20190903,-93.4,45,2
20190903,-93.3,45,1
20190903,-93.2,45,1
20190903,-81.1,28.1,1
20190903,-80.7,28.1,1
20190903,-81.4,28.7,1
20190903,-77.4,38.3,5
20190903,-77.5,38.4,2
20190903,-77.4,38.4,1
20190903,-77.3,38.4,1
20190903,-77.7,38.5,1
20190903,-77.6,38.5,1
20190903,-77.4,38.5,5
20190903,-78,38.6,2
20190903,-77.8,38.6,1
20190903,-77.5,38.6,1
20190903,-77.4,38.6,1
20190903,-75.9,39.1,2
20190903,-74.5,39.5,2
20190903,-74.3,39.5,1
20190903,-87.9,40.9,1
20190903,-87,41.1,1
20190903,-88.4,41.1,2
20190903,-88.3,41.1,3
20190903,-87.8,41.1,3
20190903,-87.7,41.1,2
20190903,-87.5,41.1,1
20190903,-87.4,41.1,1
20190903,-87.2,41.1,1
20190903,-87.1,41.1,1
20190903,-88.6,41.2,4
20190903,-88.5,41.2,4
20190903,-88.4,41.2,1
20190903,-88.3,41.2,1
20190903,-88.2,41.2,2
20190903,-93,45.2,3
20190903,-94.7,45.2,1
20190903,-94.6,45.2,1
20190903,-94.5,45.2,3
20190903,-94.4,45.2,2
20190903,-94.3,45.2,1
20190903,-93.9,45.2,5
20190903,-93.8,45.2,1
20190903,-93.7,45.2,3
20190903,-93.6,45.2,3
20190903,-93.5,45.2,3
20190903,-93.4,45.2,3
20190903,-93.3,45.2,2
20190903,-93.2,45.2,1
20190903,-93.1,45.2,1
20190903,-92.9,45.2,3
20190903,-92.8,45.2,2
20190903,-92.7,45.2,2
20190903,-93,45.3,1
20190903,-94.7,45.3,2
20190903,-93.8,45.3,6
20190903,-93.7,45.3,3
20190903,-93.6,45.3,6
20190903,-93.5,45.3,2
20190903,-93.4,45.3,1
20190903,-93.3,45.3,3
20190903,-93.1,45.3,1
20190903,-92.6,45.3,2
20190903,-94,45.4,1
20190903,-93,45.4,2
20190903,-94.4,45.4,1
20190903,-93.9,45.4,1
20190903,-93.8,45.4,1
20190903,-93.7,45.4,2
20190903,-93.6,45.4,3
20190903,-93.4,45.4,1
20190903,-93.1,45.4,1
20190903,-92.9,45.4,1
20190903,-92.8,45.4,2
20190903,-92.7,45.4,2
20190903,-92.6,45.4,2
20190903,-93,45.5,5
20190903,-94.2,45.5,1
20190903,-94.1,45.5,1
20190903,-93.8,45.5,1
20190903,-93.7,45.5,2
20190903,-93.5,45.5,2
20190903,-93.4,45.5,2
20190903,-93.3,45.5,2
20190903,-93.2,45.5,2
20190903,-93.1,45.5,1
20190903,-92.9,45.5,3
20190903,-92.8,45.5,3
20190903,-92.7,45.5,1
20190903,-92.6,45.5,1
20190903,-92.5,45.5,2
20190903,-92.3,45.5,1
20190903,-93,45.6,2
20190903,-94.3,45.6,1
20190903,-94.1,45.6,1
20190903,-93.9,45.6,1
20190903,-93.8,45.6,1
20190903,-93.7,45.6,2
20190903,-93.6,45.6,2
20190903,-111.8,34.1,3
20190903,-93.1,44.4,4
20190903,-92.9,44.4,5
20190903,-92.8,44.4,1
20190903,-93.9,44.5,6
20190903,-93.8,44.5,5
20190903,-93.7,44.5,7
20190903,-93.6,44.5,2
20190903,-93.5,44.5,2
20190903,-93.4,44.5,1
20190903,-93.2,44.5,1
20190903,-92.8,44.5,1
20190903,-94,44.6,1
20190903,-94.6,44.6,1
20190903,-94.1,44.6,1
20190903,-93.9,44.6,3
20190903,-93.8,44.6,1
20190903,-93.7,44.6,5
20190903,-93.6,44.6,7
20190903,-93.5,44.6,3
20190903,-93.4,44.6,2
20190903,-93.2,44.6,1
20190903,-94,44.7,4
20190903,-92,44.7,4
20190903,-93.9,44.7,3
20190903,-93.8,44.7,2
20190903,-93.7,44.7,4
20190903,-93.6,44.7,5
20190903,-92.5,44.7,1
20190903,-92.3,44.7,1
20190903,-92.1,44.7,1
20190903,-91.9,44.7,6
20190903,-94,44.8,3
20190903,-92,44.8,1
20190903,-94.1,44.8,1
20190903,-93.8,44.8,1
20190903,-93.7,44.8,2
20190903,-93.6,44.8,2
20190903,-92.1,44.8,2
20190903,-91.9,44.8,2
20190903,-91.8,44.8,1
20190903,-94,44.9,5
20190903,-94.1,44.9,1
20190903,-93.9,44.9,1
20190903,-93.8,44.9,3
20190903,-93.7,44.9,3
20190903,-93.6,44.9,3
20190903,-91.9,44.9,2
20190903,-94,45.1,6
20190903,-93,45.1,1
20190903,-94.5,45.1,1
20190903,-94.4,45.1,1
20190903,-94.2,45.1,1
20190903,-93.9,45.1,5
20190903,-93.7,45.1,1
20190903,-93.6,45.1,6
20190903,-93.5,45.1,3
20190903,-93.4,45.1,2
20190903,-93.3,45.1,1
20190903,-93.2,45.1,1
20190903,-93.1,45.1,1
20190903,-92.9,45.1,1
20190903,-92.8,45.1,1
20190903,-92.3,45.1,1
20190904,-151.9,60.9,1
20190904,-149.8,60.9,1
20190904,-152,61.1,1
20190904,-152.5,61.1,4
20190904,-152.4,61.1,14
20190904,-152.3,61.1,51
20190904,-152.2,61.1,29
20190904,-152.1,61.1,2
20190904,-152.4,61.2,1
20190904,-152.3,61.2,17
20190904,-152.2,61.2,3
20190904,-152.1,61.2,7
20190904,-152,61.3,5
20190904,-152.4,61.3,1
20190904,-152.2,61.3,7
20190904,-152.1,61.3,27
20190904,-151.9,61.3,1
20190904,-152,61.4,5
20190904,-152.2,61.4,1
20190904,-152.1,61.4,2
20190904,126.8,37,1
20190904,-81.6,30.3,2
20190904,-81.3,30.4,1
20190904,127.2,37.3,4
20190904,-75.7,39.4,1
20190904,-75.8,39.5,1
20190904,-73.9,40.6,1
20190904,-87.9,40.9,1
20190904,-105.4,41.6,1
20190904,-105.3,41.6,1
20190904,-71.6,41.7,1
20190904,-105.3,41.7,2
20190904,-72.3,41.8,2
20190904,-72.2,41.8,1
20190904,-79.2,42.4,1
20190904,-71.2,42.4,1
20190904,-71.4,42.5,1
20190904,-71.2,42.5,1
20190904,-71.7,42.6,2
20190904,-68.9,45.9,1
20190904,-112,34,1
20190904,-112.1,34,1
20190904,-104.8,39,1
20190904,-104.7,39,1
20190904,-104.5,39,1
20190904,-152.3,61,1
20190904,-152.2,61,3
20190904,-152.1,61,2
20190904,-97.4,27.9,1
20190904,-80.7,28.2,1
20190904,-80.6,28.2,2
20190904,-80.6,28.3,3
20190904,-81.8,28.8,1
20190904,-81.5,28.9,1
20190904,-111.4,33.6,1
20190904,-111.8,34.1,2
20190904,-111.7,34.1,1
20190904,-112,34.2,1
20190904,-104.4,39.1,1
20190904,-104.1,39.1,1
20190904,-103.9,39.1,1
20190904,-104.6,39.2,1
20190904,-103.9,39.2,1
20190904,-104.6,39.3,1
20190904,-74.4,39.9,1
20190904,-74.3,39.9,1
20190904,-73.8,40.6,1
20190904,-89.6,41.5,2
20190904,-85.2,41.6,1
20190904,-87.4,42.4,1
20190904,-87.3,42.4,2
20190904,-87.2,42.4,3
20190904,-87.1,42.4,1
20190904,-83.5,42.6,1
20190904,-71.1,44.2,1
20190904,-71.3,44.3,1
20190904,-71.2,44.3,1
20190904,-71.1,44.3,1
20190904,-152.5,60.4,1
20190904,-150.2,60.4,1
20190904,-152.8,60.5,3
20190904,-152.7,60.5,5
20190904,-152.5,60.5,3
20190904,-152.4,60.5,3
20190904,-150.2,60.5,2
20190904,-152.7,60.6,6
20190904,-152.6,60.6,22
20190904,-152.5,60.6,20
20190904,-152.4,60.6,3
20190904,-152.8,60.7,2
20190904,-152.7,60.7,1
20190904,-152.6,60.7,14
20190904,-152.5,60.7,8
20190904,-152.4,60.7,2
20190904,-152.3,60.7,1
20190904,-152.7,60.8,2
20190904,-152.6,60.8,66
20190904,-152.5,60.8,21
20190904,-152.4,60.8,1
20190904,-151.9,60.8,1
20190904,-152.4,60.9,3
20190904,-152.3,60.9,1
20190904,-152.2,60.9,2
20190904,-152.1,60.9,2
20190905,-77.8,33.7,1
20190905,-78,33.8,1
20190905,-78.4,33.8,2
20190905,-78.3,33.8,2
20190905,-78.1,33.8,1
20190905,-77.7,33.8,1
20190905,-78.6,33.9,2
20190905,-78.5,33.9,1
20190905,-77.9,33.9,1
20190905,-77.8,33.9,1
20190905,-78.3,34.1,1
20190905,-77.8,34.1,1
20190905,-77.7,34.1,1
20190905,-77.7,34.2,1
20190905,-77.6,34.2,2
20190905,-77.8,34.3,3
20190905,-77.7,34.3,2
20190905,-117,34.4,1
20190905,-78.1,34.4,1
20190905,-77.9,34.4,2
20190905,-77.8,34.4,1
20190905,-117.7,34.4,2
20190905,-77.6,34.5,2
20190905,-77.8,34.6,2
20190905,127.2,37.3,3
20190905,-121.4,37.6,1
20190905,-121.3,37.6,1
20190905,-121.6,37.7,2
20190905,-121.5,37.7,7
20190905,-121.4,37.7,4
20190905,-121.7,37.8,1
20190905,-121.6,37.8,2
20190905,-121.5,37.8,1
20190905,-121.8,38.1,1
20190905,-75,39.2,1
20190905,-75.5,39.2,2
20190905,-75.4,39.2,2
20190905,-75.1,39.2,1
20190905,-74.9,39.2,2
20190905,-75,39.3,1
20190905,-75.5,39.3,1
20190905,-75.4,39.3,3
20190905,-75.1,39.3,1
20190905,-75.5,39.4,1
20190905,-75.4,39.4,2
20190905,-75.3,39.4,1
20190905,-74.8,39.6,1
20190905,-74.3,39.7,2
20190905,-74.2,39.7,1
20190905,-74.3,39.9,2
20190905,-118.6,36,1
20190905,-118.7,36.6,1
20190905,-77.1,34,2
20190905,-80.2,35,1
20190905,-77,33.9,1
20190905,-77.2,34.1,2
20190905,-76.9,34.1,1
20190905,-77.3,34.3,1
20190905,-76.6,34.3,2
20190905,-77.7,34.4,1
20190905,-77.3,34.4,2
20190905,-77,34.6,3
20190905,-77.5,34.6,1
20190905,-77.6,34.7,2
20190905,-75.9,35.1,1
20190905,-78.5,35.3,1
20190905,-78.5,35.4,1
20190905,-78.4,35.4,1
20190905,-78.3,35.4,2
20190905,-78.4,35.5,1
20190905,-78.3,35.5,1
20190905,-78.2,35.5,1
20190905,-77.9,35.7,1
20190905,-77.8,35.7,1
20190905,-77.4,38.7,1
20190905,-77.3,38.7,1
20190905,-76.3,39.1,1
20190905,-76.4,39.2,1
20190905,-76.1,39.2,1
20190905,-74.2,39.9,1
20190905,-74.4,40.1,1
20190905,-112,41.1,1
20190905,-122.2,41.4,2
20190905,-122.7,42.2,2
20190905,-78.2,34,1
20190905,-77.8,34,1
20190905,-77.6,34,2
20190905,-121.9,38,1
20190905,127.9,26.2,1
20190905,127.8,26.4,9
20190905,127.8,26.5,1
20190905,127.9,26.5,2
20190905,-78.3,33.2,1
20190905,-78,33.3,1
20190905,-113,33.3,7
20190905,-78.5,33.3,2
20190905,-78.4,33.3,1
20190905,-78.1,33.3,1
20190905,-113.1,33.3,2
20190905,-112.9,33.3,1
20190905,-78.5,33.4,1
20190905,-78.2,33.4,2
20190905,-78.1,33.4,1
20190905,-77.8,33.4,1
20190905,-113.1,33.4,1
20190905,-78.3,33.5,1
20190905,-78.2,33.5,2
20190905,-78.1,33.5,1
20190905,-77.9,33.5,1
20190905,-77.6,33.5,1
20190905,-78.1,33.6,2
20190905,-78.8,33.7,1
20190905,-78.2,33.7,1
20190905,-77.9,33.7,2
20190906,-116.7,43,1
20190906,-155.7,19.5,1
20190906,-112.2,40.4,1
20190906,-111.8,40.9,2
20190906,-112.6,40.5,1
20190906,-112.7,40.6,1
20190906,-111.7,40.6,1
20190906,-112.7,40.5,7
20190907,-110,32,1
20190907,-104,39.1,1
20190907,-66,18.2,4
20190907,-66.1,18.2,1
20190907,-82.8,27.2,1
20190907,-110.4,31.5,2
20190907,-110.8,32.4,1
20190907,-110.7,32.4,1
20190907,-106.4,35.4,1
20190907,127,35.7,1
20190907,125.7,36.2,1
20190907,-121.5,37.7,1
20190907,-105.1,39.7,1
20190907,-94.7,41.5,1
20190907,-106.6,33,1
20190907,-66.9,18.2,3
20190907,-67,18.3,1
20190907,-66.9,18.3,2
20190907,-106.6,33.2,1
20190907,-106.6,33.3,1
20190907,-106.5,33.3,1
20190907,-105.8,33.3,1
20190907,-105.9,33.4,12
20190907,-101.8,42,1
20190908,-80.3,26.4,1
20190908,-112.1,41.7,1
20190908,-106.4,35.4,1
20190908,-97.7,40.3,1
20190908,-97.4,40.3,1
20190908,-97.3,40.3,2
20190908,-96.5,40.4,1
20190908,-96.4,40.4,1
20190908,-96.3,40.4,1
20190908,-96,40.5,1
20190908,-96.4,40.5,1
20190908,-96.3,40.5,3
20190908,-96.2,40.5,3
20190908,-96.1,40.5,2
20190908,-122.3,41.5,1
20190908,-71.3,44.2,1
20190908,-71.2,44.3,1
20190908,-152.1,61.3,1
20190908,-112.3,34.2,21
20190908,-105,40,1
20190908,-81,25.9,1
20190908,-91,29.5,1
20190908,-78.9,35.5,1
20190908,-105.4,39.4,1
20190908,-112.3,40.7,1
20190908,-106.5,35.2,1
20190909,-77.8,35.9,9
20190909,-77.7,35.9,1
20190909,-88.2,42.3,1
20190909,-118.9,45.3,2
20190909,-118,45.9,1
20190909,-78.1,37,1
20190909,-66.4,18.3,1
20190909,-81.2,25.7,2
20190909,-80.9,26.3,2
20190909,-82.4,27.2,1
20190909,-82.4,27.3,1
20190909,-82.5,27.5,1
20190909,-81.8,27.5,2
20190909,-96.2,29.7,1
20190909,-96.1,29.8,1
20190909,-91.1,29.8,1
20190909,-96.1,29.9,1
20190909,-94.9,29.9,1
20190909,-96.5,30.1,3
20190909,-96.4,30.2,1
20190909,-96.4,30.3,1
20190909,-91,30.4,1
20190909,-96.4,30.4,1
20190909,-91,30.5,1
20190909,-91,30.6,1
20190909,-77.9,34.3,1
20190909,-77.9,34.4,1
20190909,-78.6,34.5,2
20190909,-78.5,34.5,1
20190909,-77.5,34.9,1
20190909,-77.6,35.2,1
20190909,-77.7,36.8,1
20190909,-77.8,36.9,1
20190909,-105,38.8,1
20190909,-104,39.6,2
20190909,-104.5,40.1,1
20190909,-104.5,40.3,1
20190909,-104.3,40.3,2
20190909,-104.1,40.4,1
20190909,-94.7,41.3,1
20190909,-94.7,41.4,1
20190909,-94.6,41.4,2
20190909,-94.5,41.4,1
20190909,-94.7,41.5,1
20190909,-94.6,41.5,1
20190909,-88.5,42.4,1
20190909,-88.3,42.5,1
20190909,-116.4,42.8,1
20190909,-123.6,47.3,1
20190909,-123.7,47.8,1
20190909,-77.8,36,1
20190909,-81.8,28.4,1
20190909,-77.8,35.8,2
20190909,-78,35.9,1
20190910,-88.8,42.5,1
20190910,-88.7,42.5,1
20190910,-88.6,42.5,1
20190910,-88.5,42.5,1
20190910,-88.4,42.5,3
20190910,-88.3,42.5,4
20190910,-88.2,42.5,9
20190910,-88.1,42.5,8
20190910,-87.9,42.5,3
20190910,-87.8,42.5,1
20190910,-87.4,42.5,1
20190910,-101.4,42.5,1
20190910,-101.3,42.5,1
20190910,-101.2,42.5,1
20190910,-86.2,36.4,2
20190910,-85.9,36.4,1
20190910,-86,36.5,1
20190910,-86.2,36.5,2
20190910,-86.1,36.5,1
20190910,-90.3,38.1,1
20190910,-101,38.8,1
20190910,-101,38.9,2
20190910,-101.4,38.9,1
20190910,-101.3,38.9,1
20190910,-105.2,40.1,1
20190910,-112.3,40.4,1
20190910,-112.3,40.5,1
20190910,-104.3,40.5,1
20190910,-94.4,41.2,1
20190910,-111.9,41.2,3
20190910,-111.9,41.3,1
20190910,-112,41.4,1
20190910,-93.8,41.6,2
20190910,-92.6,41.7,1
20190910,-88.4,42.2,1
20190910,-88.3,42.2,1
20190910,-88.1,42.2,1
20190910,-87.2,42.2,1
20190910,-112.8,42.2,2
20190910,-112.4,42.2,1
20190910,-88,42.3,1
20190910,-90.6,42.3,2
20190910,-90.5,42.3,2
20190910,-90.4,42.3,1
20190910,-90.3,42.3,1
20190910,-90.2,42.3,1
20190910,-88.8,42.3,1
20190910,-88.6,42.3,1
20190910,-88.5,42.3,1
20190910,-88.4,42.3,1
20190910,-88.3,42.3,9
20190910,-88.2,42.3,6
20190910,-88.1,42.3,5
20190910,-87.9,42.3,1
20190910,-87.8,42.3,3
20190910,-87.7,42.3,1
20190910,-87.4,42.3,1
20190910,-87.2,42.3,1
20190910,-112.8,42.3,1
20190910,-112.4,42.3,1
20190910,-88,42.4,3
20190910,-90.5,42.4,1
20190910,-90.4,42.4,1
20190910,-88.9,42.4,1
20190910,-88.6,42.4,1
20190910,-88.5,42.4,5
20190910,-88.4,42.4,2
20190910,-88.3,42.4,2
20190910,-88.2,42.4,2
20190910,-88.1,42.4,1
20190910,-87.9,42.4,2
20190910,-87.8,42.4,1
20190910,-87.7,42.4,1
20190910,-87.4,42.4,1
20190910,-101.5,42.4,1
20190910,-101.3,42.4,1
20190910,-101,42.5,1
20190910,-90.4,42.5,1
20190910,-82,28.3,1
20190910,-81.9,28.4,2
20190910,-82.2,28.5,1
20190910,-96.1,29.4,2
20190910,-96,29.5,1
20190910,-95.9,29.6,1
20190910,-95.8,29.6,1
20190910,-95.9,29.7,1
20190910,-95.8,29.7,1
20190910,-95.9,29.8,3
20190910,-95.7,29.8,1
20190910,-95.6,29.9,2
20190910,-96.3,30.4,2
20190910,-95.2,30.4,1
20190910,-96.3,30.5,1
20190910,-95.5,30.7,1
20190910,-95.2,30.7,1
20190910,-95.1,30.7,2
20190910,-95.5,30.8,2
20190910,-84.7,33.1,1
20190910,-84.5,33.1,1
20190910,-84.6,33.2,1
20190910,-84.5,33.2,1
20190910,-84.3,33.4,1
20190910,-105.9,33.4,2
20190910,-85,33.5,2
20190910,-85.1,33.5,1
20190910,-84.3,33.5,1
20190910,-83.9,33.5,1
20190910,-85.2,33.6,1
20190910,-85.1,33.6,2
20190910,-83.5,33.6,3
20190910,-85.2,33.7,2
20190910,-85.1,33.7,2
20190910,-84.5,33.7,1
20190910,-83.9,33.7,1
20190910,-85.2,33.8,2
20190910,-85.1,33.8,2
20190910,-84.5,33.8,1
20190910,-83.3,33.8,1
20190910,-111.4,33.8,1
20190910,-85,33.9,1
20190910,-84,34.2,1
20190910,-78.6,34.4,1
20190910,-79,34.6,1
20190910,-86.4,35.3,1
20190910,-86.3,35.3,1
20190910,-86.3,35.4,1
20190910,-86.3,35.5,1
20190910,-86.3,35.6,3
20190910,-86.2,35.6,1
20190910,-78,35.7,1
20190910,-77.9,35.7,1
20190910,-77.8,35.7,1
20190910,-86,35.8,1
20190910,-87.4,35.8,1
20190910,-86,35.9,1
20190910,-86.5,36.1,1
20190910,-86.1,36.1,1
20190910,-86,36.3,1
20190910,-86.7,36.3,1
20190910,-86.6,36.3,1
20190910,-85.9,36.3,3
20190910,-86.4,36.4,7
20190910,-101.1,42.5,1
20190910,-100.9,42.5,2
20190910,-100.7,42.5,1
20190910,-88,42.6,3
20190910,-88.5,42.6,1
20190910,-88.4,42.6,3
20190910,-88.1,42.6,2
20190910,-87.4,42.6,1
20190910,-101.1,42.6,5
20190910,-100.5,42.6,1
20190910,-100.4,42.6,1
20190910,-100.3,42.6,1
20190910,-100.5,42.7,2
20190910,-100.4,42.7,2
20190910,-100.3,42.7,2
20190910,-100.2,42.7,1
20190910,-89.1,42.8,1
20190910,-100.9,42.8,3
20190910,-100.8,42.8,3
20190910,-100.6,42.8,4
20190910,-100.5,42.8,1
20190910,-100.4,42.8,2
20190910,-100.3,42.8,1
20190910,-87,42.9,1
20190910,-100.7,42.9,2
20190910,-89,43.1,1
20190910,-88.8,43.1,1
20190910,-88.4,43.1,1
20190910,-87.3,43.1,1
20190910,-87.2,43.1,1
20190910,-87.1,43.1,2
20190910,-116.6,43.1,1
20190910,-103.2,43.4,1
20190910,-88.6,43.5,1
20190910,-88.4,43.5,1
20190910,-84.7,43.5,1
20190910,-83.8,43.5,1
20190910,-103.5,43.8,1
20190910,-108.8,43.9,1
20190910,-97.8,45.4,1
20190910,-122.2,46.2,1
20190910,-81,26.3,1
20190910,-77.8,35.8,4
20190910,-104.4,41.7,1
20190910,-104.2,41.7,2
20190910,-104.8,41.8,1
20190910,-104.6,41.8,1
20190910,-91.3,43.7,1
20190910,-90.1,44.1,1
20190910,-95.4,30,1
20190910,-85.1,34,1
20190910,-79.4,34,1
20190910,-93.2,42,1
20190910,-87,43,1
20190910,-87.4,43,1
20190910,-87.3,43,1
20190910,-87.2,43,1
20190910,-87.1,43,1
20190910,-67,18.3,2
20190910,-66.9,18.3,7
20190910,-66.9,18.4,1
20190910,-82.8,27.1,1
20190910,-82.6,28.2,1
20190910,-82.3,28.2,1
20190911,-92.2,44.3,5
20190911,-71.3,44.3,1
20190911,-71.2,44.3,1
20190911,-71.1,44.3,1
20190911,-92,44.4,4
20190911,-93.8,44.4,1
20190911,-93.7,44.4,4
20190911,-93.6,44.4,2
20190911,-92.4,44.4,1
20190911,-92.2,44.4,3
20190911,-92.1,44.4,7
20190911,-92,44.5,6
20190911,-93.8,44.5,2
20190911,-93.7,44.5,2
20190911,-92.2,44.5,1
20190911,-92.1,44.5,3
20190911,-70.8,44.5,1
20190911,-92,44.6,4
20190911,-93.9,44.6,1
20190911,-91.9,44.6,3
20190911,-70.9,44.6,1
20190911,-93.7,44.7,1
20190911,-91.9,45.1,1
20190911,-88.5,43.4,1
20190911,-88.4,43.4,2
20190911,-88.3,43.4,6
20190911,-88.2,43.4,7
20190911,-88.1,43.4,8
20190911,-87.9,43.4,2
20190911,-87.5,43.4,5
20190911,-87.4,43.4,1
20190911,-83.4,43.4,2
20190911,-83.3,43.4,3
20190911,-83.2,43.4,2
20190911,-83.1,43.4,1
20190911,-82.9,43.4,1
20190911,-88,43.5,3
20190911,-96.6,43.5,1
20190911,-88.3,43.5,2
20190911,-88.2,43.5,1
20190911,-88.1,43.5,2
20190911,-87.9,43.5,1
20190911,-87.8,43.5,3
20190911,-87.7,43.5,3
20190911,-87.6,43.5,4
20190911,-87.5,43.5,2
20190911,-87.4,43.5,1
20190911,-88,43.6,3
20190911,-88.7,43.6,1
20190911,-88.4,43.6,1
20190911,-88.3,43.6,2
20190911,-88.2,43.6,5
20190911,-88.1,43.6,4
20190911,-87.9,43.6,5
20190911,-85.7,43.6,1
20190911,-95.6,43.9,1
20190911,-93,44.1,3
20190911,-93.3,44.1,3
20190911,-93.2,44.1,4
20190911,-93.1,44.1,4
20190911,-92.9,44.1,1
20190911,-92.7,44.1,3
20190911,-92.5,44.1,3
20190911,-93,44.2,2
20190911,-93.6,44.2,1
20190911,-93.4,44.2,1
20190911,-93.3,44.2,1
20190911,-93.2,44.2,3
20190911,-93.1,44.2,1
20190911,-92.9,44.2,5
20190911,-92.8,44.2,1
20190911,-92.6,44.2,2
20190911,-92.5,44.2,6
20190911,-92.4,44.2,7
20190911,-92.3,44.2,3
20190911,-93,44.3,2
20190911,-93.7,44.3,2
20190911,-93.4,44.3,1
20190911,-93.2,44.3,1
20190911,-93.1,44.3,2
20190911,-92.9,44.3,3
20190911,-92.8,44.3,3
20190911,-92.7,44.3,1
20190911,-92.6,44.3,1
20190911,-92.5,44.3,3
20190911,-92.4,44.3,7
20190911,-92.3,44.3,3
20190911,-88,42.3,1
20190911,-101,42.3,1
